,train_image,train_mask,val_image,val_mask,test_image,test_mask
10,/data114_2/shaozc/CellHE/Consep/CoNSeP/Train_split/train_12_256_186_186_186_186_.png,/data114_2/shaozc/CellHE/Consep/CoNSeP/mask_split/train_12_256_186_186_186_186_.npy,/data114_2/shaozc/CellHE/Consep/CoNSeP/Train_split/train_25_256_186_186_186_186_.png,/data114_2/shaozc/CellHE/Consep/CoNSeP/mask_split/train_25_256_186_186_186_186_.npy,/data114_2/shaozc/CellHE/Consep/CoNSeP/Test_split/test_5_256_0_744_186_186_.png,/data114_2/shaozc/CellHE/Consep/CoNSeP/mask_split/test_5_256_0_744_186_186_.npy
11,/data114_2/shaozc/CellHE/Consep/CoNSeP/Train_split/train_1_256_186_372_186_186_.png,/data114_2/shaozc/CellHE/Consep/CoNSeP/mask_split/train_1_256_186_372_186_186_.npy,/data114_2/shaozc/CellHE/Consep/CoNSeP/Train_split/train_9_256_372_186_186_186_.png,/data114_2/shaozc/CellHE/Consep/CoNSeP/mask_split/train_9_256_372_186_186_186_.npy,/data114_2/shaozc/CellHE/Consep/CoNSeP/Test_split/test_13_256_558_744_186_186_.png,/data114_2/shaozc/CellHE/Consep/CoNSeP/mask_split/test_13_256_558_744_186_186_.npy
12,/data114_2/shaozc/CellHE/Consep/CoNSeP/Train_split/train_19_256_186_372_186_186_.png,/data114_2/shaozc/CellHE/Consep/CoNSeP/mask_split/train_19_256_186_372_186_186_.npy,/data114_2/shaozc/CellHE/Consep/CoNSeP/Train_split/train_7_256_0_558_186_186_.png,/data114_2/shaozc/CellHE/Consep/CoNSeP/mask_split/train_7_256_0_558_186_186_.npy,/data114_2/shaozc/CellHE/Consep/CoNSeP/Test_split/test_4_256_744_186_186_186_.png,/data114_2/shaozc/CellHE/Consep/CoNSeP/mask_split/test_4_256_744_186_186_186_.npy
13,/data114_2/shaozc/CellHE/Consep/CoNSeP/Train_split/train_16_256_372_372_186_186_.png,/data114_2/shaozc/CellHE/Consep/CoNSeP/mask_split/train_16_256_372_372_186_186_.npy,/data114_2/shaozc/CellHE/Consep/CoNSeP/Train_split/train_8_256_558_372_186_186_.png,/data114_2/shaozc/CellHE/Consep/CoNSeP/mask_split/train_8_256_558_372_186_186_.npy,/data114_2/shaozc/CellHE/Consep/CoNSeP/Test_split/test_11_256_186_0_186_186_.png,/data114_2/shaozc/CellHE/Consep/CoNSeP/mask_split/test_11_256_186_0_186_186_.npy
14,/data114_2/shaozc/CellHE/Consep/CoNSeP/Train_split/train_19_256_558_558_186_186_.png,/data114_2/shaozc/CellHE/Consep/CoNSeP/mask_split/train_19_256_558_558_186_186_.npy,/data114_2/shaozc/CellHE/Consep/CoNSeP/Train_split/train_18_256_0_558_186_186_.png,/data114_2/shaozc/CellHE/Consep/CoNSeP/mask_split/train_18_256_0_558_186_186_.npy,/data114_2/shaozc/CellHE/Consep/CoNSeP/Test_split/test_9_256_0_558_186_186_.png,/data114_2/shaozc/CellHE/Consep/CoNSeP/mask_split/test_9_256_0_558_186_186_.npy
15,/data114_2/shaozc/CellHE/Consep/CoNSeP/Train_split/train_21_256_744_0_186_186_.png,/data114_2/shaozc/CellHE/Consep/CoNSeP/mask_split/train_21_256_744_0_186_186_.npy,/data114_2/shaozc/CellHE/Consep/CoNSeP/Train_split/train_14_256_372_186_186_186_.png,/data114_2/shaozc/CellHE/Consep/CoNSeP/mask_split/train_14_256_372_186_186_186_.npy,/data114_2/shaozc/CellHE/Consep/CoNSeP/Test_split/test_11_256_372_558_186_186_.png,/data114_2/shaozc/CellHE/Consep/CoNSeP/mask_split/test_11_256_372_558_186_186_.npy
16,/data114_2/shaozc/CellHE/Consep/CoNSeP/Train_split/train_25_256_186_558_186_186_.png,/data114_2/shaozc/CellHE/Consep/CoNSeP/mask_split/train_25_256_186_558_186_186_.npy,/data114_2/shaozc/CellHE/Consep/CoNSeP/Train_split/train_17_256_558_186_186_186_.png,/data114_2/shaozc/CellHE/Consep/CoNSeP/mask_split/train_17_256_558_186_186_186_.npy,/data114_2/shaozc/CellHE/Consep/CoNSeP/Test_split/test_9_256_372_372_186_186_.png,/data114_2/shaozc/CellHE/Consep/CoNSeP/mask_split/test_9_256_372_372_186_186_.npy
17,/data114_2/shaozc/CellHE/Consep/CoNSeP/Train_split/train_18_256_558_372_186_186_.png,/data114_2/shaozc/CellHE/Consep/CoNSeP/mask_split/train_18_256_558_372_186_186_.npy,/data114_2/shaozc/CellHE/Consep/CoNSeP/Train_split/train_21_256_558_372_186_186_.png,/data114_2/shaozc/CellHE/Consep/CoNSeP/mask_split/train_21_256_558_372_186_186_.npy,/data114_2/shaozc/CellHE/Consep/CoNSeP/Test_split/test_8_256_558_372_186_186_.png,/data114_2/shaozc/CellHE/Consep/CoNSeP/mask_split/test_8_256_558_372_186_186_.npy
18,/data114_2/shaozc/CellHE/Consep/CoNSeP/Train_split/train_8_256_558_186_186_186_.png,/data114_2/shaozc/CellHE/Consep/CoNSeP/mask_split/train_8_256_558_186_186_186_.npy,/data114_2/shaozc/CellHE/Consep/CoNSeP/Train_split/train_24_256_558_0_186_186_.png,/data114_2/shaozc/CellHE/Consep/CoNSeP/mask_split/train_24_256_558_0_186_186_.npy,/data114_2/shaozc/CellHE/Consep/CoNSeP/Test_split/test_5_256_186_0_186_186_.png,/data114_2/shaozc/CellHE/Consep/CoNSeP/mask_split/test_5_256_186_0_186_186_.npy
19,/data114_2/shaozc/CellHE/Consep/CoNSeP/Train_split/train_22_256_744_744_186_186_.png,/data114_2/shaozc/CellHE/Consep/CoNSeP/mask_split/train_22_256_744_744_186_186_.npy,/data114_2/shaozc/CellHE/Consep/CoNSeP/Train_split/train_8_256_558_0_186_186_.png,/data114_2/shaozc/CellHE/Consep/CoNSeP/mask_split/train_8_256_558_0_186_186_.npy,/data114_2/shaozc/CellHE/Consep/CoNSeP/Test_split/test_14_256_558_744_186_186_.png,/data114_2/shaozc/CellHE/Consep/CoNSeP/mask_split/test_14_256_558_744_186_186_.npy
20,/data114_2/shaozc/CellHE/Consep/CoNSeP/Train_split/train_17_256_0_744_186_186_.png,/data114_2/shaozc/CellHE/Consep/CoNSeP/mask_split/train_17_256_0_744_186_186_.npy,/data114_2/shaozc/CellHE/Consep/CoNSeP/Train_split/train_16_256_186_372_186_186_.png,/data114_2/shaozc/CellHE/Consep/CoNSeP/mask_split/train_16_256_186_372_186_186_.npy,/data114_2/shaozc/CellHE/Consep/CoNSeP/Test_split/test_12_256_744_0_186_186_.png,/data114_2/shaozc/CellHE/Consep/CoNSeP/mask_split/test_12_256_744_0_186_186_.npy
21,/data114_2/shaozc/CellHE/Consep/CoNSeP/Train_split/train_21_256_744_186_186_186_.png,/data114_2/shaozc/CellHE/Consep/CoNSeP/mask_split/train_21_256_744_186_186_186_.npy,/data114_2/shaozc/CellHE/Consep/CoNSeP/Train_split/train_22_256_0_744_186_186_.png,/data114_2/shaozc/CellHE/Consep/CoNSeP/mask_split/train_22_256_0_744_186_186_.npy,/data114_2/shaozc/CellHE/Consep/CoNSeP/Test_split/test_1_256_186_744_186_186_.png,/data114_2/shaozc/CellHE/Consep/CoNSeP/mask_split/test_1_256_186_744_186_186_.npy
22,/data114_2/shaozc/CellHE/Consep/CoNSeP/Train_split/train_8_256_744_186_186_186_.png,/data114_2/shaozc/CellHE/Consep/CoNSeP/mask_split/train_8_256_744_186_186_186_.npy,/data114_2/shaozc/CellHE/Consep/CoNSeP/Train_split/train_13_256_372_186_186_186_.png,/data114_2/shaozc/CellHE/Consep/CoNSeP/mask_split/train_13_256_372_186_186_186_.npy,/data114_2/shaozc/CellHE/Consep/CoNSeP/Test_split/test_11_256_744_0_186_186_.png,/data114_2/shaozc/CellHE/Consep/CoNSeP/mask_split/test_11_256_744_0_186_186_.npy
23,/data114_2/shaozc/CellHE/Consep/CoNSeP/Train_split/train_9_256_558_0_186_186_.png,/data114_2/shaozc/CellHE/Consep/CoNSeP/mask_split/train_9_256_558_0_186_186_.npy,/data114_2/shaozc/CellHE/Consep/CoNSeP/Train_split/train_15_256_186_558_186_186_.png,/data114_2/shaozc/CellHE/Consep/CoNSeP/mask_split/train_15_256_186_558_186_186_.npy,/data114_2/shaozc/CellHE/Consep/CoNSeP/Test_split/test_1_256_558_744_186_186_.png,/data114_2/shaozc/CellHE/Consep/CoNSeP/mask_split/test_1_256_558_744_186_186_.npy
24,/data114_2/shaozc/CellHE/Consep/CoNSeP/Train_split/train_15_256_744_744_186_186_.png,/data114_2/shaozc/CellHE/Consep/CoNSeP/mask_split/train_15_256_744_744_186_186_.npy,/data114_2/shaozc/CellHE/Consep/CoNSeP/Train_split/train_5_256_186_558_186_186_.png,/data114_2/shaozc/CellHE/Consep/CoNSeP/mask_split/train_5_256_186_558_186_186_.npy,/data114_2/shaozc/CellHE/Consep/CoNSeP/Test_split/test_3_256_0_744_186_186_.png,/data114_2/shaozc/CellHE/Consep/CoNSeP/mask_split/test_3_256_0_744_186_186_.npy
25,/data114_2/shaozc/CellHE/Consep/CoNSeP/Train_split/train_23_256_558_186_186_186_.png,/data114_2/shaozc/CellHE/Consep/CoNSeP/mask_split/train_23_256_558_186_186_186_.npy,/data114_2/shaozc/CellHE/Consep/CoNSeP/Train_split/train_10_256_744_0_186_186_.png,/data114_2/shaozc/CellHE/Consep/CoNSeP/mask_split/train_10_256_744_0_186_186_.npy,/data114_2/shaozc/CellHE/Consep/CoNSeP/Test_split/test_3_256_744_558_186_186_.png,/data114_2/shaozc/CellHE/Consep/CoNSeP/mask_split/test_3_256_744_558_186_186_.npy
26,/data114_2/shaozc/CellHE/Consep/CoNSeP/Train_split/train_24_256_372_186_186_186_.png,/data114_2/shaozc/CellHE/Consep/CoNSeP/mask_split/train_24_256_372_186_186_186_.npy,/data114_2/shaozc/CellHE/Consep/CoNSeP/Train_split/train_24_256_372_558_186_186_.png,/data114_2/shaozc/CellHE/Consep/CoNSeP/mask_split/train_24_256_372_558_186_186_.npy,/data114_2/shaozc/CellHE/Consep/CoNSeP/Test_split/test_10_256_0_372_186_186_.png,/data114_2/shaozc/CellHE/Consep/CoNSeP/mask_split/test_10_256_0_372_186_186_.npy
27,/data114_2/shaozc/CellHE/Consep/CoNSeP/Train_split/train_14_256_0_0_186_186_.png,/data114_2/shaozc/CellHE/Consep/CoNSeP/mask_split/train_14_256_0_0_186_186_.npy,/data114_2/shaozc/CellHE/Consep/CoNSeP/Train_split/train_7_256_744_558_186_186_.png,/data114_2/shaozc/CellHE/Consep/CoNSeP/mask_split/train_7_256_744_558_186_186_.npy,/data114_2/shaozc/CellHE/Consep/CoNSeP/Test_split/test_8_256_744_558_186_186_.png,/data114_2/shaozc/CellHE/Consep/CoNSeP/mask_split/test_8_256_744_558_186_186_.npy
28,/data114_2/shaozc/CellHE/Consep/CoNSeP/Train_split/train_23_256_186_186_186_186_.png,/data114_2/shaozc/CellHE/Consep/CoNSeP/mask_split/train_23_256_186_186_186_186_.npy,/data114_2/shaozc/CellHE/Consep/CoNSeP/Train_split/train_20_256_558_744_186_186_.png,/data114_2/shaozc/CellHE/Consep/CoNSeP/mask_split/train_20_256_558_744_186_186_.npy,/data114_2/shaozc/CellHE/Consep/CoNSeP/Test_split/test_9_256_372_558_186_186_.png,/data114_2/shaozc/CellHE/Consep/CoNSeP/mask_split/test_9_256_372_558_186_186_.npy
29,/data114_2/shaozc/CellHE/Consep/CoNSeP/Train_split/train_14_256_558_0_186_186_.png,/data114_2/shaozc/CellHE/Consep/CoNSeP/mask_split/train_14_256_558_0_186_186_.npy,/data114_2/shaozc/CellHE/Consep/CoNSeP/Train_split/train_19_256_558_372_186_186_.png,/data114_2/shaozc/CellHE/Consep/CoNSeP/mask_split/train_19_256_558_372_186_186_.npy,/data114_2/shaozc/CellHE/Consep/CoNSeP/Test_split/test_2_256_0_372_186_186_.png,/data114_2/shaozc/CellHE/Consep/CoNSeP/mask_split/test_2_256_0_372_186_186_.npy
30,/data114_2/shaozc/CellHE/Consep/CoNSeP/Train_split/train_4_256_372_372_186_186_.png,/data114_2/shaozc/CellHE/Consep/CoNSeP/mask_split/train_4_256_372_372_186_186_.npy,/data114_2/shaozc/CellHE/Consep/CoNSeP/Train_split/train_2_256_558_558_186_186_.png,/data114_2/shaozc/CellHE/Consep/CoNSeP/mask_split/train_2_256_558_558_186_186_.npy,/data114_2/shaozc/CellHE/Consep/CoNSeP/Test_split/test_11_256_0_186_186_186_.png,/data114_2/shaozc/CellHE/Consep/CoNSeP/mask_split/test_11_256_0_186_186_186_.npy
31,/data114_2/shaozc/CellHE/Consep/CoNSeP/Train_split/train_4_256_744_558_186_186_.png,/data114_2/shaozc/CellHE/Consep/CoNSeP/mask_split/train_4_256_744_558_186_186_.npy,/data114_2/shaozc/CellHE/Consep/CoNSeP/Train_split/train_18_256_372_372_186_186_.png,/data114_2/shaozc/CellHE/Consep/CoNSeP/mask_split/train_18_256_372_372_186_186_.npy,/data114_2/shaozc/CellHE/Consep/CoNSeP/Test_split/test_14_256_0_744_186_186_.png,/data114_2/shaozc/CellHE/Consep/CoNSeP/mask_split/test_14_256_0_744_186_186_.npy
32,/data114_2/shaozc/CellHE/Consep/CoNSeP/Train_split/train_27_256_558_186_186_186_.png,/data114_2/shaozc/CellHE/Consep/CoNSeP/mask_split/train_27_256_558_186_186_186_.npy,/data114_2/shaozc/CellHE/Consep/CoNSeP/Train_split/train_23_256_0_0_186_186_.png,/data114_2/shaozc/CellHE/Consep/CoNSeP/mask_split/train_23_256_0_0_186_186_.npy,/data114_2/shaozc/CellHE/Consep/CoNSeP/Test_split/test_5_256_372_186_186_186_.png,/data114_2/shaozc/CellHE/Consep/CoNSeP/mask_split/test_5_256_372_186_186_186_.npy
33,/data114_2/shaozc/CellHE/Consep/CoNSeP/Train_split/train_8_256_186_744_186_186_.png,/data114_2/shaozc/CellHE/Consep/CoNSeP/mask_split/train_8_256_186_744_186_186_.npy,/data114_2/shaozc/CellHE/Consep/CoNSeP/Train_split/train_10_256_0_0_186_186_.png,/data114_2/shaozc/CellHE/Consep/CoNSeP/mask_split/train_10_256_0_0_186_186_.npy,/data114_2/shaozc/CellHE/Consep/CoNSeP/Test_split/test_8_256_744_186_186_186_.png,/data114_2/shaozc/CellHE/Consep/CoNSeP/mask_split/test_8_256_744_186_186_186_.npy
34,/data114_2/shaozc/CellHE/Consep/CoNSeP/Train_split/train_24_256_186_558_186_186_.png,/data114_2/shaozc/CellHE/Consep/CoNSeP/mask_split/train_24_256_186_558_186_186_.npy,/data114_2/shaozc/CellHE/Consep/CoNSeP/Train_split/train_13_256_186_186_186_186_.png,/data114_2/shaozc/CellHE/Consep/CoNSeP/mask_split/train_13_256_186_186_186_186_.npy,/data114_2/shaozc/CellHE/Consep/CoNSeP/Test_split/test_8_256_0_186_186_186_.png,/data114_2/shaozc/CellHE/Consep/CoNSeP/mask_split/test_8_256_0_186_186_186_.npy
35,/data114_2/shaozc/CellHE/Consep/CoNSeP/Train_split/train_6_256_0_0_186_186_.png,/data114_2/shaozc/CellHE/Consep/CoNSeP/mask_split/train_6_256_0_0_186_186_.npy,/data114_2/shaozc/CellHE/Consep/CoNSeP/Train_split/train_9_256_0_0_186_186_.png,/data114_2/shaozc/CellHE/Consep/CoNSeP/mask_split/train_9_256_0_0_186_186_.npy,/data114_2/shaozc/CellHE/Consep/CoNSeP/Test_split/test_11_256_186_744_186_186_.png,/data114_2/shaozc/CellHE/Consep/CoNSeP/mask_split/test_11_256_186_744_186_186_.npy
36,/data114_2/shaozc/CellHE/Consep/CoNSeP/Train_split/train_25_256_186_0_186_186_.png,/data114_2/shaozc/CellHE/Consep/CoNSeP/mask_split/train_25_256_186_0_186_186_.npy,/data114_2/shaozc/CellHE/Consep/CoNSeP/Train_split/train_24_256_744_744_186_186_.png,/data114_2/shaozc/CellHE/Consep/CoNSeP/mask_split/train_24_256_744_744_186_186_.npy,/data114_2/shaozc/CellHE/Consep/CoNSeP/Test_split/test_14_256_372_744_186_186_.png,/data114_2/shaozc/CellHE/Consep/CoNSeP/mask_split/test_14_256_372_744_186_186_.npy
37,/data114_2/shaozc/CellHE/Consep/CoNSeP/Train_split/train_22_256_372_744_186_186_.png,/data114_2/shaozc/CellHE/Consep/CoNSeP/mask_split/train_22_256_372_744_186_186_.npy,/data114_2/shaozc/CellHE/Consep/CoNSeP/Train_split/train_5_256_744_744_186_186_.png,/data114_2/shaozc/CellHE/Consep/CoNSeP/mask_split/train_5_256_744_744_186_186_.npy,/data114_2/shaozc/CellHE/Consep/CoNSeP/Test_split/test_6_256_372_186_186_186_.png,/data114_2/shaozc/CellHE/Consep/CoNSeP/mask_split/test_6_256_372_186_186_186_.npy
38,/data114_2/shaozc/CellHE/Consep/CoNSeP/Train_split/train_4_256_744_744_186_186_.png,/data114_2/shaozc/CellHE/Consep/CoNSeP/mask_split/train_4_256_744_744_186_186_.npy,/data114_2/shaozc/CellHE/Consep/CoNSeP/Train_split/train_10_256_186_186_186_186_.png,/data114_2/shaozc/CellHE/Consep/CoNSeP/mask_split/train_10_256_186_186_186_186_.npy,/data114_2/shaozc/CellHE/Consep/CoNSeP/Test_split/test_4_256_186_372_186_186_.png,/data114_2/shaozc/CellHE/Consep/CoNSeP/mask_split/test_4_256_186_372_186_186_.npy
39,/data114_2/shaozc/CellHE/Consep/CoNSeP/Train_split/train_25_256_372_558_186_186_.png,/data114_2/shaozc/CellHE/Consep/CoNSeP/mask_split/train_25_256_372_558_186_186_.npy,/data114_2/shaozc/CellHE/Consep/CoNSeP/Train_split/train_16_256_372_744_186_186_.png,/data114_2/shaozc/CellHE/Consep/CoNSeP/mask_split/train_16_256_372_744_186_186_.npy,/data114_2/shaozc/CellHE/Consep/CoNSeP/Test_split/test_5_256_0_0_186_186_.png,/data114_2/shaozc/CellHE/Consep/CoNSeP/mask_split/test_5_256_0_0_186_186_.npy
40,/data114_2/shaozc/CellHE/Consep/CoNSeP/Train_split/train_20_256_744_0_186_186_.png,/data114_2/shaozc/CellHE/Consep/CoNSeP/mask_split/train_20_256_744_0_186_186_.npy,/data114_2/shaozc/CellHE/Consep/CoNSeP/Train_split/train_19_256_558_0_186_186_.png,/data114_2/shaozc/CellHE/Consep/CoNSeP/mask_split/train_19_256_558_0_186_186_.npy,/data114_2/shaozc/CellHE/Consep/CoNSeP/Test_split/test_2_256_0_558_186_186_.png,/data114_2/shaozc/CellHE/Consep/CoNSeP/mask_split/test_2_256_0_558_186_186_.npy
41,/data114_2/shaozc/CellHE/Consep/CoNSeP/Train_split/train_5_256_558_186_186_186_.png,/data114_2/shaozc/CellHE/Consep/CoNSeP/mask_split/train_5_256_558_186_186_186_.npy,/data114_2/shaozc/CellHE/Consep/CoNSeP/Train_split/train_15_256_744_558_186_186_.png,/data114_2/shaozc/CellHE/Consep/CoNSeP/mask_split/train_15_256_744_558_186_186_.npy,/data114_2/shaozc/CellHE/Consep/CoNSeP/Test_split/test_5_256_372_0_186_186_.png,/data114_2/shaozc/CellHE/Consep/CoNSeP/mask_split/test_5_256_372_0_186_186_.npy
42,/data114_2/shaozc/CellHE/Consep/CoNSeP/Train_split/train_5_256_372_558_186_186_.png,/data114_2/shaozc/CellHE/Consep/CoNSeP/mask_split/train_5_256_372_558_186_186_.npy,/data114_2/shaozc/CellHE/Consep/CoNSeP/Train_split/train_9_256_372_0_186_186_.png,/data114_2/shaozc/CellHE/Consep/CoNSeP/mask_split/train_9_256_372_0_186_186_.npy,/data114_2/shaozc/CellHE/Consep/CoNSeP/Test_split/test_13_256_558_0_186_186_.png,/data114_2/shaozc/CellHE/Consep/CoNSeP/mask_split/test_13_256_558_0_186_186_.npy
43,/data114_2/shaozc/CellHE/Consep/CoNSeP/Train_split/train_22_256_558_372_186_186_.png,/data114_2/shaozc/CellHE/Consep/CoNSeP/mask_split/train_22_256_558_372_186_186_.npy,/data114_2/shaozc/CellHE/Consep/CoNSeP/Train_split/train_24_256_372_0_186_186_.png,/data114_2/shaozc/CellHE/Consep/CoNSeP/mask_split/train_24_256_372_0_186_186_.npy,/data114_2/shaozc/CellHE/Consep/CoNSeP/Test_split/test_5_256_372_744_186_186_.png,/data114_2/shaozc/CellHE/Consep/CoNSeP/mask_split/test_5_256_372_744_186_186_.npy
44,/data114_2/shaozc/CellHE/Consep/CoNSeP/Train_split/train_9_256_0_186_186_186_.png,/data114_2/shaozc/CellHE/Consep/CoNSeP/mask_split/train_9_256_0_186_186_186_.npy,/data114_2/shaozc/CellHE/Consep/CoNSeP/Train_split/train_3_256_0_0_186_186_.png,/data114_2/shaozc/CellHE/Consep/CoNSeP/mask_split/train_3_256_0_0_186_186_.npy,/data114_2/shaozc/CellHE/Consep/CoNSeP/Test_split/test_10_256_372_186_186_186_.png,/data114_2/shaozc/CellHE/Consep/CoNSeP/mask_split/test_10_256_372_186_186_186_.npy
45,/data114_2/shaozc/CellHE/Consep/CoNSeP/Train_split/train_2_256_186_372_186_186_.png,/data114_2/shaozc/CellHE/Consep/CoNSeP/mask_split/train_2_256_186_372_186_186_.npy,/data114_2/shaozc/CellHE/Consep/CoNSeP/Train_split/train_19_256_0_744_186_186_.png,/data114_2/shaozc/CellHE/Consep/CoNSeP/mask_split/train_19_256_0_744_186_186_.npy,/data114_2/shaozc/CellHE/Consep/CoNSeP/Test_split/test_1_256_744_372_186_186_.png,/data114_2/shaozc/CellHE/Consep/CoNSeP/mask_split/test_1_256_744_372_186_186_.npy
