,train_image,train_mask,val_image,val_mask,test_image,test_mask
10,/data114_2/shaozc/CellHE/CoNIC/images/crag_1-0031.png,/data114_2/shaozc/CellHE/CoNIC/labels/crag_1-0031.npy,/data114_2/shaozc/CellHE/CoNIC/images/crag_1-0022.png,/data114_2/shaozc/CellHE/CoNIC/labels/crag_1-0022.npy,/data114_2/shaozc/CellHE/CoNIC/images/crag_10-0000.png,/data114_2/shaozc/CellHE/CoNIC/labels/crag_10-0000.npy
11,/data114_2/shaozc/CellHE/CoNIC/images/crag_1-0032.png,/data114_2/shaozc/CellHE/CoNIC/labels/crag_1-0032.npy,/data114_2/shaozc/CellHE/CoNIC/images/crag_1-0027.png,/data114_2/shaozc/CellHE/CoNIC/labels/crag_1-0027.npy,/data114_2/shaozc/CellHE/CoNIC/images/crag_10-0002.png,/data114_2/shaozc/CellHE/CoNIC/labels/crag_10-0002.npy
12,/data114_2/shaozc/CellHE/CoNIC/images/crag_1-0033.png,/data114_2/shaozc/CellHE/CoNIC/labels/crag_1-0033.npy,/data114_2/shaozc/CellHE/CoNIC/images/crag_1-0034.png,/data114_2/shaozc/CellHE/CoNIC/labels/crag_1-0034.npy,/data114_2/shaozc/CellHE/CoNIC/images/crag_10-0006.png,/data114_2/shaozc/CellHE/CoNIC/labels/crag_10-0006.npy
13,/data114_2/shaozc/CellHE/CoNIC/images/crag_10-0007.png,/data114_2/shaozc/CellHE/CoNIC/labels/crag_10-0007.npy,/data114_2/shaozc/CellHE/CoNIC/images/crag_10-0001.png,/data114_2/shaozc/CellHE/CoNIC/labels/crag_10-0001.npy,/data114_2/shaozc/CellHE/CoNIC/images/crag_10-0010.png,/data114_2/shaozc/CellHE/CoNIC/labels/crag_10-0010.npy
14,/data114_2/shaozc/CellHE/CoNIC/images/crag_10-0008.png,/data114_2/shaozc/CellHE/CoNIC/labels/crag_10-0008.npy,/data114_2/shaozc/CellHE/CoNIC/images/crag_10-0003.png,/data114_2/shaozc/CellHE/CoNIC/labels/crag_10-0003.npy,/data114_2/shaozc/CellHE/CoNIC/images/crag_10-0012.png,/data114_2/shaozc/CellHE/CoNIC/labels/crag_10-0012.npy
15,/data114_2/shaozc/CellHE/CoNIC/images/crag_10-0009.png,/data114_2/shaozc/CellHE/CoNIC/labels/crag_10-0009.npy,/data114_2/shaozc/CellHE/CoNIC/images/crag_10-0004.png,/data114_2/shaozc/CellHE/CoNIC/labels/crag_10-0004.npy,/data114_2/shaozc/CellHE/CoNIC/images/crag_10-0013.png,/data114_2/shaozc/CellHE/CoNIC/labels/crag_10-0013.npy
16,/data114_2/shaozc/CellHE/CoNIC/images/crag_10-0011.png,/data114_2/shaozc/CellHE/CoNIC/labels/crag_10-0011.npy,/data114_2/shaozc/CellHE/CoNIC/images/crag_10-0005.png,/data114_2/shaozc/CellHE/CoNIC/labels/crag_10-0005.npy,/data114_2/shaozc/CellHE/CoNIC/images/crag_10-0031.png,/data114_2/shaozc/CellHE/CoNIC/labels/crag_10-0031.npy
17,/data114_2/shaozc/CellHE/CoNIC/images/crag_10-0015.png,/data114_2/shaozc/CellHE/CoNIC/labels/crag_10-0015.npy,/data114_2/shaozc/CellHE/CoNIC/images/crag_10-0014.png,/data114_2/shaozc/CellHE/CoNIC/labels/crag_10-0014.npy,/data114_2/shaozc/CellHE/CoNIC/images/crag_10-0035.png,/data114_2/shaozc/CellHE/CoNIC/labels/crag_10-0035.npy
18,/data114_2/shaozc/CellHE/CoNIC/images/crag_10-0016.png,/data114_2/shaozc/CellHE/CoNIC/labels/crag_10-0016.npy,/data114_2/shaozc/CellHE/CoNIC/images/crag_10-0017.png,/data114_2/shaozc/CellHE/CoNIC/labels/crag_10-0017.npy,/data114_2/shaozc/CellHE/CoNIC/images/crag_11-0000.png,/data114_2/shaozc/CellHE/CoNIC/labels/crag_11-0000.npy
19,/data114_2/shaozc/CellHE/CoNIC/images/crag_10-0020.png,/data114_2/shaozc/CellHE/CoNIC/labels/crag_10-0020.npy,/data114_2/shaozc/CellHE/CoNIC/images/crag_10-0018.png,/data114_2/shaozc/CellHE/CoNIC/labels/crag_10-0018.npy,/data114_2/shaozc/CellHE/CoNIC/images/crag_11-0005.png,/data114_2/shaozc/CellHE/CoNIC/labels/crag_11-0005.npy
20,/data114_2/shaozc/CellHE/CoNIC/images/crag_10-0022.png,/data114_2/shaozc/CellHE/CoNIC/labels/crag_10-0022.npy,/data114_2/shaozc/CellHE/CoNIC/images/crag_10-0019.png,/data114_2/shaozc/CellHE/CoNIC/labels/crag_10-0019.npy,/data114_2/shaozc/CellHE/CoNIC/images/crag_11-0006.png,/data114_2/shaozc/CellHE/CoNIC/labels/crag_11-0006.npy
21,/data114_2/shaozc/CellHE/CoNIC/images/crag_10-0025.png,/data114_2/shaozc/CellHE/CoNIC/labels/crag_10-0025.npy,/data114_2/shaozc/CellHE/CoNIC/images/crag_10-0021.png,/data114_2/shaozc/CellHE/CoNIC/labels/crag_10-0021.npy,/data114_2/shaozc/CellHE/CoNIC/images/crag_11-0010.png,/data114_2/shaozc/CellHE/CoNIC/labels/crag_11-0010.npy
22,/data114_2/shaozc/CellHE/CoNIC/images/crag_10-0027.png,/data114_2/shaozc/CellHE/CoNIC/labels/crag_10-0027.npy,/data114_2/shaozc/CellHE/CoNIC/images/crag_10-0023.png,/data114_2/shaozc/CellHE/CoNIC/labels/crag_10-0023.npy,/data114_2/shaozc/CellHE/CoNIC/images/crag_11-0011.png,/data114_2/shaozc/CellHE/CoNIC/labels/crag_11-0011.npy
23,/data114_2/shaozc/CellHE/CoNIC/images/crag_10-0029.png,/data114_2/shaozc/CellHE/CoNIC/labels/crag_10-0029.npy,/data114_2/shaozc/CellHE/CoNIC/images/crag_10-0024.png,/data114_2/shaozc/CellHE/CoNIC/labels/crag_10-0024.npy,/data114_2/shaozc/CellHE/CoNIC/images/crag_11-0016.png,/data114_2/shaozc/CellHE/CoNIC/labels/crag_11-0016.npy
24,/data114_2/shaozc/CellHE/CoNIC/images/crag_10-0032.png,/data114_2/shaozc/CellHE/CoNIC/labels/crag_10-0032.npy,/data114_2/shaozc/CellHE/CoNIC/images/crag_10-0026.png,/data114_2/shaozc/CellHE/CoNIC/labels/crag_10-0026.npy,/data114_2/shaozc/CellHE/CoNIC/images/crag_11-0017.png,/data114_2/shaozc/CellHE/CoNIC/labels/crag_11-0017.npy
25,/data114_2/shaozc/CellHE/CoNIC/images/crag_10-0033.png,/data114_2/shaozc/CellHE/CoNIC/labels/crag_10-0033.npy,/data114_2/shaozc/CellHE/CoNIC/images/crag_10-0028.png,/data114_2/shaozc/CellHE/CoNIC/labels/crag_10-0028.npy,/data114_2/shaozc/CellHE/CoNIC/images/crag_11-0019.png,/data114_2/shaozc/CellHE/CoNIC/labels/crag_11-0019.npy
26,/data114_2/shaozc/CellHE/CoNIC/images/crag_10-0034.png,/data114_2/shaozc/CellHE/CoNIC/labels/crag_10-0034.npy,/data114_2/shaozc/CellHE/CoNIC/images/crag_10-0030.png,/data114_2/shaozc/CellHE/CoNIC/labels/crag_10-0030.npy,/data114_2/shaozc/CellHE/CoNIC/images/crag_11-0020.png,/data114_2/shaozc/CellHE/CoNIC/labels/crag_11-0020.npy
27,/data114_2/shaozc/CellHE/CoNIC/images/crag_11-0001.png,/data114_2/shaozc/CellHE/CoNIC/labels/crag_11-0001.npy,/data114_2/shaozc/CellHE/CoNIC/images/crag_11-0002.png,/data114_2/shaozc/CellHE/CoNIC/labels/crag_11-0002.npy,/data114_2/shaozc/CellHE/CoNIC/images/crag_11-0029.png,/data114_2/shaozc/CellHE/CoNIC/labels/crag_11-0029.npy
28,/data114_2/shaozc/CellHE/CoNIC/images/crag_11-0004.png,/data114_2/shaozc/CellHE/CoNIC/labels/crag_11-0004.npy,/data114_2/shaozc/CellHE/CoNIC/images/crag_11-0003.png,/data114_2/shaozc/CellHE/CoNIC/labels/crag_11-0003.npy,/data114_2/shaozc/CellHE/CoNIC/images/crag_11-0032.png,/data114_2/shaozc/CellHE/CoNIC/labels/crag_11-0032.npy
29,/data114_2/shaozc/CellHE/CoNIC/images/crag_11-0007.png,/data114_2/shaozc/CellHE/CoNIC/labels/crag_11-0007.npy,/data114_2/shaozc/CellHE/CoNIC/images/crag_11-0009.png,/data114_2/shaozc/CellHE/CoNIC/labels/crag_11-0009.npy,/data114_2/shaozc/CellHE/CoNIC/images/crag_11-0035.png,/data114_2/shaozc/CellHE/CoNIC/labels/crag_11-0035.npy
30,/data114_2/shaozc/CellHE/CoNIC/images/crag_11-0008.png,/data114_2/shaozc/CellHE/CoNIC/labels/crag_11-0008.npy,/data114_2/shaozc/CellHE/CoNIC/images/crag_11-0013.png,/data114_2/shaozc/CellHE/CoNIC/labels/crag_11-0013.npy,/data114_2/shaozc/CellHE/CoNIC/images/crag_12-0004.png,/data114_2/shaozc/CellHE/CoNIC/labels/crag_12-0004.npy
31,/data114_2/shaozc/CellHE/CoNIC/images/crag_11-0012.png,/data114_2/shaozc/CellHE/CoNIC/labels/crag_11-0012.npy,/data114_2/shaozc/CellHE/CoNIC/images/crag_11-0014.png,/data114_2/shaozc/CellHE/CoNIC/labels/crag_11-0014.npy,/data114_2/shaozc/CellHE/CoNIC/images/crag_12-0006.png,/data114_2/shaozc/CellHE/CoNIC/labels/crag_12-0006.npy
32,/data114_2/shaozc/CellHE/CoNIC/images/crag_11-0018.png,/data114_2/shaozc/CellHE/CoNIC/labels/crag_11-0018.npy,/data114_2/shaozc/CellHE/CoNIC/images/crag_11-0015.png,/data114_2/shaozc/CellHE/CoNIC/labels/crag_11-0015.npy,/data114_2/shaozc/CellHE/CoNIC/images/crag_12-0007.png,/data114_2/shaozc/CellHE/CoNIC/labels/crag_12-0007.npy
33,/data114_2/shaozc/CellHE/CoNIC/images/crag_11-0021.png,/data114_2/shaozc/CellHE/CoNIC/labels/crag_11-0021.npy,/data114_2/shaozc/CellHE/CoNIC/images/crag_11-0022.png,/data114_2/shaozc/CellHE/CoNIC/labels/crag_11-0022.npy,/data114_2/shaozc/CellHE/CoNIC/images/crag_12-0009.png,/data114_2/shaozc/CellHE/CoNIC/labels/crag_12-0009.npy
34,/data114_2/shaozc/CellHE/CoNIC/images/crag_11-0023.png,/data114_2/shaozc/CellHE/CoNIC/labels/crag_11-0023.npy,/data114_2/shaozc/CellHE/CoNIC/images/crag_11-0025.png,/data114_2/shaozc/CellHE/CoNIC/labels/crag_11-0025.npy,/data114_2/shaozc/CellHE/CoNIC/images/crag_12-0015.png,/data114_2/shaozc/CellHE/CoNIC/labels/crag_12-0015.npy
35,/data114_2/shaozc/CellHE/CoNIC/images/crag_11-0024.png,/data114_2/shaozc/CellHE/CoNIC/labels/crag_11-0024.npy,/data114_2/shaozc/CellHE/CoNIC/images/crag_11-0026.png,/data114_2/shaozc/CellHE/CoNIC/labels/crag_11-0026.npy,/data114_2/shaozc/CellHE/CoNIC/images/crag_12-0018.png,/data114_2/shaozc/CellHE/CoNIC/labels/crag_12-0018.npy
36,/data114_2/shaozc/CellHE/CoNIC/images/crag_11-0027.png,/data114_2/shaozc/CellHE/CoNIC/labels/crag_11-0027.npy,/data114_2/shaozc/CellHE/CoNIC/images/crag_11-0030.png,/data114_2/shaozc/CellHE/CoNIC/labels/crag_11-0030.npy,/data114_2/shaozc/CellHE/CoNIC/images/crag_12-0020.png,/data114_2/shaozc/CellHE/CoNIC/labels/crag_12-0020.npy
37,/data114_2/shaozc/CellHE/CoNIC/images/crag_11-0028.png,/data114_2/shaozc/CellHE/CoNIC/labels/crag_11-0028.npy,/data114_2/shaozc/CellHE/CoNIC/images/crag_11-0033.png,/data114_2/shaozc/CellHE/CoNIC/labels/crag_11-0033.npy,/data114_2/shaozc/CellHE/CoNIC/images/crag_12-0023.png,/data114_2/shaozc/CellHE/CoNIC/labels/crag_12-0023.npy
38,/data114_2/shaozc/CellHE/CoNIC/images/crag_11-0031.png,/data114_2/shaozc/CellHE/CoNIC/labels/crag_11-0031.npy,/data114_2/shaozc/CellHE/CoNIC/images/crag_12-0002.png,/data114_2/shaozc/CellHE/CoNIC/labels/crag_12-0002.npy,/data114_2/shaozc/CellHE/CoNIC/images/crag_12-0025.png,/data114_2/shaozc/CellHE/CoNIC/labels/crag_12-0025.npy
39,/data114_2/shaozc/CellHE/CoNIC/images/crag_11-0034.png,/data114_2/shaozc/CellHE/CoNIC/labels/crag_11-0034.npy,/data114_2/shaozc/CellHE/CoNIC/images/crag_12-0008.png,/data114_2/shaozc/CellHE/CoNIC/labels/crag_12-0008.npy,/data114_2/shaozc/CellHE/CoNIC/images/crag_12-0028.png,/data114_2/shaozc/CellHE/CoNIC/labels/crag_12-0028.npy
40,/data114_2/shaozc/CellHE/CoNIC/images/crag_12-0000.png,/data114_2/shaozc/CellHE/CoNIC/labels/crag_12-0000.npy,/data114_2/shaozc/CellHE/CoNIC/images/crag_12-0010.png,/data114_2/shaozc/CellHE/CoNIC/labels/crag_12-0010.npy,/data114_2/shaozc/CellHE/CoNIC/images/crag_12-0029.png,/data114_2/shaozc/CellHE/CoNIC/labels/crag_12-0029.npy
41,/data114_2/shaozc/CellHE/CoNIC/images/crag_12-0001.png,/data114_2/shaozc/CellHE/CoNIC/labels/crag_12-0001.npy,/data114_2/shaozc/CellHE/CoNIC/images/crag_12-0011.png,/data114_2/shaozc/CellHE/CoNIC/labels/crag_12-0011.npy,/data114_2/shaozc/CellHE/CoNIC/images/crag_12-0030.png,/data114_2/shaozc/CellHE/CoNIC/labels/crag_12-0030.npy
42,/data114_2/shaozc/CellHE/CoNIC/images/crag_12-0003.png,/data114_2/shaozc/CellHE/CoNIC/labels/crag_12-0003.npy,/data114_2/shaozc/CellHE/CoNIC/images/crag_12-0017.png,/data114_2/shaozc/CellHE/CoNIC/labels/crag_12-0017.npy,/data114_2/shaozc/CellHE/CoNIC/images/crag_12-0032.png,/data114_2/shaozc/CellHE/CoNIC/labels/crag_12-0032.npy
43,/data114_2/shaozc/CellHE/CoNIC/images/crag_12-0005.png,/data114_2/shaozc/CellHE/CoNIC/labels/crag_12-0005.npy,/data114_2/shaozc/CellHE/CoNIC/images/crag_12-0019.png,/data114_2/shaozc/CellHE/CoNIC/labels/crag_12-0019.npy,/data114_2/shaozc/CellHE/CoNIC/images/crag_13-0002.png,/data114_2/shaozc/CellHE/CoNIC/labels/crag_13-0002.npy
44,/data114_2/shaozc/CellHE/CoNIC/images/crag_12-0012.png,/data114_2/shaozc/CellHE/CoNIC/labels/crag_12-0012.npy,/data114_2/shaozc/CellHE/CoNIC/images/crag_12-0021.png,/data114_2/shaozc/CellHE/CoNIC/labels/crag_12-0021.npy,/data114_2/shaozc/CellHE/CoNIC/images/crag_13-0009.png,/data114_2/shaozc/CellHE/CoNIC/labels/crag_13-0009.npy
45,/data114_2/shaozc/CellHE/CoNIC/images/crag_12-0013.png,/data114_2/shaozc/CellHE/CoNIC/labels/crag_12-0013.npy,/data114_2/shaozc/CellHE/CoNIC/images/crag_12-0022.png,/data114_2/shaozc/CellHE/CoNIC/labels/crag_12-0022.npy,/data114_2/shaozc/CellHE/CoNIC/images/crag_13-0014.png,/data114_2/shaozc/CellHE/CoNIC/labels/crag_13-0014.npy
46,/data114_2/shaozc/CellHE/CoNIC/images/crag_12-0014.png,/data114_2/shaozc/CellHE/CoNIC/labels/crag_12-0014.npy,/data114_2/shaozc/CellHE/CoNIC/images/crag_12-0033.png,/data114_2/shaozc/CellHE/CoNIC/labels/crag_12-0033.npy,/data114_2/shaozc/CellHE/CoNIC/images/crag_13-0015.png,/data114_2/shaozc/CellHE/CoNIC/labels/crag_13-0015.npy
47,/data114_2/shaozc/CellHE/CoNIC/images/crag_12-0016.png,/data114_2/shaozc/CellHE/CoNIC/labels/crag_12-0016.npy,/data114_2/shaozc/CellHE/CoNIC/images/crag_12-0034.png,/data114_2/shaozc/CellHE/CoNIC/labels/crag_12-0034.npy,/data114_2/shaozc/CellHE/CoNIC/images/crag_13-0017.png,/data114_2/shaozc/CellHE/CoNIC/labels/crag_13-0017.npy
48,/data114_2/shaozc/CellHE/CoNIC/images/crag_12-0024.png,/data114_2/shaozc/CellHE/CoNIC/labels/crag_12-0024.npy,/data114_2/shaozc/CellHE/CoNIC/images/crag_12-0035.png,/data114_2/shaozc/CellHE/CoNIC/labels/crag_12-0035.npy,/data114_2/shaozc/CellHE/CoNIC/images/crag_13-0019.png,/data114_2/shaozc/CellHE/CoNIC/labels/crag_13-0019.npy
49,/data114_2/shaozc/CellHE/CoNIC/images/crag_12-0026.png,/data114_2/shaozc/CellHE/CoNIC/labels/crag_12-0026.npy,/data114_2/shaozc/CellHE/CoNIC/images/crag_13-0001.png,/data114_2/shaozc/CellHE/CoNIC/labels/crag_13-0001.npy,/data114_2/shaozc/CellHE/CoNIC/images/crag_13-0020.png,/data114_2/shaozc/CellHE/CoNIC/labels/crag_13-0020.npy
50,/data114_2/shaozc/CellHE/CoNIC/images/crag_12-0027.png,/data114_2/shaozc/CellHE/CoNIC/labels/crag_12-0027.npy,/data114_2/shaozc/CellHE/CoNIC/images/crag_13-0003.png,/data114_2/shaozc/CellHE/CoNIC/labels/crag_13-0003.npy,/data114_2/shaozc/CellHE/CoNIC/images/crag_13-0025.png,/data114_2/shaozc/CellHE/CoNIC/labels/crag_13-0025.npy
51,/data114_2/shaozc/CellHE/CoNIC/images/crag_12-0031.png,/data114_2/shaozc/CellHE/CoNIC/labels/crag_12-0031.npy,/data114_2/shaozc/CellHE/CoNIC/images/crag_13-0004.png,/data114_2/shaozc/CellHE/CoNIC/labels/crag_13-0004.npy,/data114_2/shaozc/CellHE/CoNIC/images/crag_13-0027.png,/data114_2/shaozc/CellHE/CoNIC/labels/crag_13-0027.npy
52,/data114_2/shaozc/CellHE/CoNIC/images/crag_13-0000.png,/data114_2/shaozc/CellHE/CoNIC/labels/crag_13-0000.npy,/data114_2/shaozc/CellHE/CoNIC/images/crag_13-0010.png,/data114_2/shaozc/CellHE/CoNIC/labels/crag_13-0010.npy,/data114_2/shaozc/CellHE/CoNIC/images/crag_13-0029.png,/data114_2/shaozc/CellHE/CoNIC/labels/crag_13-0029.npy
53,/data114_2/shaozc/CellHE/CoNIC/images/crag_13-0005.png,/data114_2/shaozc/CellHE/CoNIC/labels/crag_13-0005.npy,/data114_2/shaozc/CellHE/CoNIC/images/crag_13-0011.png,/data114_2/shaozc/CellHE/CoNIC/labels/crag_13-0011.npy,/data114_2/shaozc/CellHE/CoNIC/images/crag_13-0034.png,/data114_2/shaozc/CellHE/CoNIC/labels/crag_13-0034.npy
54,/data114_2/shaozc/CellHE/CoNIC/images/crag_13-0006.png,/data114_2/shaozc/CellHE/CoNIC/labels/crag_13-0006.npy,/data114_2/shaozc/CellHE/CoNIC/images/crag_13-0016.png,/data114_2/shaozc/CellHE/CoNIC/labels/crag_13-0016.npy,/data114_2/shaozc/CellHE/CoNIC/images/crag_14-0002.png,/data114_2/shaozc/CellHE/CoNIC/labels/crag_14-0002.npy
55,/data114_2/shaozc/CellHE/CoNIC/images/crag_13-0007.png,/data114_2/shaozc/CellHE/CoNIC/labels/crag_13-0007.npy,/data114_2/shaozc/CellHE/CoNIC/images/crag_13-0018.png,/data114_2/shaozc/CellHE/CoNIC/labels/crag_13-0018.npy,/data114_2/shaozc/CellHE/CoNIC/images/crag_14-0007.png,/data114_2/shaozc/CellHE/CoNIC/labels/crag_14-0007.npy
56,/data114_2/shaozc/CellHE/CoNIC/images/crag_13-0008.png,/data114_2/shaozc/CellHE/CoNIC/labels/crag_13-0008.npy,/data114_2/shaozc/CellHE/CoNIC/images/crag_13-0021.png,/data114_2/shaozc/CellHE/CoNIC/labels/crag_13-0021.npy,/data114_2/shaozc/CellHE/CoNIC/images/crag_14-0010.png,/data114_2/shaozc/CellHE/CoNIC/labels/crag_14-0010.npy
57,/data114_2/shaozc/CellHE/CoNIC/images/crag_13-0012.png,/data114_2/shaozc/CellHE/CoNIC/labels/crag_13-0012.npy,/data114_2/shaozc/CellHE/CoNIC/images/crag_13-0023.png,/data114_2/shaozc/CellHE/CoNIC/labels/crag_13-0023.npy,/data114_2/shaozc/CellHE/CoNIC/images/crag_14-0013.png,/data114_2/shaozc/CellHE/CoNIC/labels/crag_14-0013.npy
58,/data114_2/shaozc/CellHE/CoNIC/images/crag_13-0013.png,/data114_2/shaozc/CellHE/CoNIC/labels/crag_13-0013.npy,/data114_2/shaozc/CellHE/CoNIC/images/crag_13-0028.png,/data114_2/shaozc/CellHE/CoNIC/labels/crag_13-0028.npy,/data114_2/shaozc/CellHE/CoNIC/images/crag_14-0017.png,/data114_2/shaozc/CellHE/CoNIC/labels/crag_14-0017.npy
59,/data114_2/shaozc/CellHE/CoNIC/images/crag_13-0022.png,/data114_2/shaozc/CellHE/CoNIC/labels/crag_13-0022.npy,/data114_2/shaozc/CellHE/CoNIC/images/crag_13-0032.png,/data114_2/shaozc/CellHE/CoNIC/labels/crag_13-0032.npy,/data114_2/shaozc/CellHE/CoNIC/images/crag_14-0020.png,/data114_2/shaozc/CellHE/CoNIC/labels/crag_14-0020.npy
60,/data114_2/shaozc/CellHE/CoNIC/images/crag_13-0024.png,/data114_2/shaozc/CellHE/CoNIC/labels/crag_13-0024.npy,/data114_2/shaozc/CellHE/CoNIC/images/crag_14-0001.png,/data114_2/shaozc/CellHE/CoNIC/labels/crag_14-0001.npy,/data114_2/shaozc/CellHE/CoNIC/images/crag_14-0026.png,/data114_2/shaozc/CellHE/CoNIC/labels/crag_14-0026.npy
61,/data114_2/shaozc/CellHE/CoNIC/images/crag_13-0026.png,/data114_2/shaozc/CellHE/CoNIC/labels/crag_13-0026.npy,/data114_2/shaozc/CellHE/CoNIC/images/crag_14-0005.png,/data114_2/shaozc/CellHE/CoNIC/labels/crag_14-0005.npy,/data114_2/shaozc/CellHE/CoNIC/images/crag_14-0035.png,/data114_2/shaozc/CellHE/CoNIC/labels/crag_14-0035.npy
62,/data114_2/shaozc/CellHE/CoNIC/images/crag_13-0030.png,/data114_2/shaozc/CellHE/CoNIC/labels/crag_13-0030.npy,/data114_2/shaozc/CellHE/CoNIC/images/crag_14-0006.png,/data114_2/shaozc/CellHE/CoNIC/labels/crag_14-0006.npy,/data114_2/shaozc/CellHE/CoNIC/images/crag_15-0000.png,/data114_2/shaozc/CellHE/CoNIC/labels/crag_15-0000.npy
63,/data114_2/shaozc/CellHE/CoNIC/images/crag_13-0031.png,/data114_2/shaozc/CellHE/CoNIC/labels/crag_13-0031.npy,/data114_2/shaozc/CellHE/CoNIC/images/crag_14-0009.png,/data114_2/shaozc/CellHE/CoNIC/labels/crag_14-0009.npy,/data114_2/shaozc/CellHE/CoNIC/images/crag_15-0007.png,/data114_2/shaozc/CellHE/CoNIC/labels/crag_15-0007.npy
64,/data114_2/shaozc/CellHE/CoNIC/images/crag_13-0033.png,/data114_2/shaozc/CellHE/CoNIC/labels/crag_13-0033.npy,/data114_2/shaozc/CellHE/CoNIC/images/crag_14-0015.png,/data114_2/shaozc/CellHE/CoNIC/labels/crag_14-0015.npy,/data114_2/shaozc/CellHE/CoNIC/images/crag_15-0008.png,/data114_2/shaozc/CellHE/CoNIC/labels/crag_15-0008.npy
